,0,1,2
29998,164.0,162.0,4.5
29999,161.0,162.0,4.5
30000,137.0,162.0,1.0
30001,130.0,162.0,2.5
30002,153.0,162.0,4.0
30003,152.0,162.0,4.0
30004,163.0,162.0,4.0
30005,147.0,162.0,3.0
30006,151.0,162.0,3.5
30007,170.0,162.0,4.0
30008,167.0,162.0,4.0
30009,143.0,162.0,3.5
30010,144.0,162.0,2.5
30011,168.0,162.0,4.5
30012,155.0,162.0,3.0
30013,152.0,162.0,5.5
30014,150.0,162.0,4.0
30015,170.0,162.0,6.0
30016,157.0,162.0,4.0
30017,156.0,162.0,3.0
30018,144.0,162.0,3.0
30019,138.0,162.0,4.0
30020,153.0,162.0,3.5
30021,149.0,162.0,1.5
30022,150.0,162.0,3.0
30023,159.0,162.0,4.5
30024,152.0,162.0,2.5
30025,156.0,162.0,3.0
30026,157.0,162.0,3.5
30027,157.0,162.0,3.5
30028,148.0,162.0,4.0
30029,156.0,162.0,3.5
30030,161.0,162.0,4.0
30031,142.0,162.0,3.5
30032,162.0,162.0,4.5
30033,159.0,162.0,4.0
30034,145.0,162.0,3.0
30035,152.0,162.0,3.0
30036,150.0,162.0,3.0
30037,147.0,162.0,3.0
30038,144.0,162.0,2.5
30039,163.0,162.0,5.0
30040,162.0,162.0,4.5
30041,141.0,162.0,4.0
30042,154.0,162.0,3.0
30043,143.0,162.0,3.0
30044,150.0,162.0,3.0
30045,164.0,162.0,4.5
30046,137.0,162.0,1.5
30047,152.0,162.0,3.0
30048,159.0,162.0,3.0
30049,152.0,162.0,2.5
30050,135.0,162.0,1.0
30051,158.0,162.0,4.5
30052,146.0,162.0,3.5
30053,165.0,162.0,4.5
30054,159.0,162.0,4.0
30055,154.0,162.0,4.0
30056,158.0,162.0,4.5
30057,156.0,162.0,3.5
30058,147.0,162.0,2.5
30059,141.0,162.0,3.0
30060,155.0,162.0,4.0
30061,135.0,162.0,2.0
30062,152.0,162.0,3.0
30063,154.0,162.0,3.0
30064,151.0,162.0,4.0
30065,157.0,162.0,4.0
30066,166.0,162.0,5.0
30067,168.0,162.0,5.0
30068,149.0,162.0,3.5
30069,164.0,162.0,5.0
30070,149.0,162.0,4.0
30071,154.0,162.0,4.0
30072,154.0,162.0,3.5
30073,148.0,162.0,3.0
30074,138.0,162.0,2.0
30075,151.0,162.0,4.0
30076,159.0,162.0,5.0
30077,134.0,162.0,1.5
30078,158.0,162.0,5.0
30079,160.0,162.0,4.0
30080,155.0,162.0,4.0
30081,147.0,162.0,2.5
30082,154.0,162.0,4.0
30083,154.0,162.0,4.0
30084,157.0,162.0,3.0
30085,142.0,162.0,3.0
30086,130.0,162.0,2.0
30087,161.0,162.0,4.0
30088,151.0,162.0,5.0
30089,151.0,162.0,2.5
30090,164.0,162.0,4.5
30091,152.0,162.0,3.5
30092,158.0,162.0,3.5
30093,156.0,162.0,5.5
30094,156.0,162.0,4.0
30095,147.0,162.0,3.0
30096,153.0,162.0,3.0
30097,158.0,162.0,4.0
30098,159.0,162.0,4.0
30099,149.0,162.0,2.0
30100,159.0,162.0,4.0
30101,152.0,162.0,3.5
30102,151.0,162.0,3.5
30103,155.0,162.0,4.0
30104,155.0,162.0,4.0
30105,153.0,162.0,2.0
30106,160.0,162.0,4.0
30107,155.0,162.0,4.0
30108,154.0,162.0,4.0
30109,159.0,162.0,5.0
30110,156.0,162.0,3.0
30111,160.0,162.0,5.0
30112,157.0,162.0,4.0
30113,167.0,162.0,4.5
30114,168.0,162.0,5.5
30115,152.0,162.0,4.5
30116,152.0,162.0,4.0
30117,161.0,162.0,4.5
30118,152.0,162.0,3.5
30119,152.0,162.0,3.5
30120,156.0,162.0,4.0
30121,153.0,162.0,3.0
30122,156.0,162.0,3.5
30123,142.0,162.0,3.0
30124,148.0,162.0,4.5
30125,164.0,162.0,4.5
30126,148.0,162.0,3.5
30127,146.0,162.0,2.5
30128,149.0,162.0,3.5
30129,154.0,162.0,3.0
30130,157.0,162.0,3.5
30131,163.0,162.0,4.5
30132,151.0,162.0,3.5
30133,156.0,162.0,3.5
30134,160.0,162.0,5.0
30135,158.0,162.0,4.0
30136,156.0,162.0,5.0
30137,167.0,162.0,5.5
30138,164.0,162.0,4.0
30139,150.0,162.0,3.5
30140,161.0,162.0,3.5
30141,152.0,162.0,3.0
30142,161.0,162.0,5.0
30143,151.0,162.0,3.0
30144,150.0,162.0,1.5
30145,145.0,162.0,2.0
30146,143.0,162.0,3.0
30147,154.0,162.0,3.5
30148,149.0,162.0,2.5
30149,148.0,162.0,3.0
30150,144.0,162.0,3.0
30151,152.0,162.0,3.5
30152,149.0,162.0,3.5
30153,149.0,162.0,3.0
30154,154.0,162.0,3.5
30155,152.0,162.0,3.0
30156,153.0,162.0,4.5
30157,168.0,162.0,4.5
30158,165.0,162.0,5.0
30159,162.0,162.0,5.5
30160,158.0,162.0,4.0
30161,154.0,162.0,3.5
30162,170.0,162.0,5.0
30163,158.0,162.0,4.0
30164,154.0,162.0,4.5
30165,147.0,162.0,3.0
30166,150.0,162.0,2.5
30167,150.0,162.0,4.0
30168,144.0,162.0,3.0
30169,135.0,162.0,2.5
30170,162.0,162.0,3.5
30171,151.0,162.0,3.5
30172,150.0,162.0,4.0
30173,152.0,162.0,2.5
30174,152.0,162.0,3.0
30175,144.0,162.0,3.0
30176,150.0,162.0,3.0
30177,159.0,162.0,4.0
30178,152.0,162.0,4.0
30179,153.0,162.0,4.5
30180,148.0,162.0,4.0
30181,143.0,162.0,3.0
30182,152.0,162.0,3.5
30183,157.0,162.0,3.5
30184,156.0,162.0,3.5
30185,156.0,162.0,2.0
30186,153.0,162.0,4.0
30187,156.0,162.0,3.0
30188,147.0,162.0,3.0
30189,148.0,162.0,2.5
30190,145.0,162.0,3.0
30191,149.0,162.0,3.0
30192,158.0,162.0,4.0
30193,170.0,162.0,5.0
30194,148.0,162.0,5.0
30195,156.0,162.0,4.0
30196,152.0,162.0,4.0
30197,161.0,162.0,4.0
30198,144.0,162.0,3.0
30199,166.0,162.0,4.5
30200,154.0,162.0,2.5
30201,166.0,162.0,4.5
30202,149.0,162.0,3.0
30203,161.0,162.0,3.0
30204,162.0,162.0,4.0
30205,154.0,162.0,3.0
30206,155.0,162.0,3.5
30207,161.0,162.0,5.0
30208,156.0,162.0,4.5
30209,166.0,162.0,4.0
30210,151.0,162.0,3.5
30211,144.0,162.0,3.0
30212,159.0,162.0,4.5
30213,158.0,162.0,4.0
30214,154.0,162.0,3.5
30215,146.0,162.0,3.0
30216,146.0,162.0,3.5
30217,161.0,162.0,5.0
30218,164.0,162.0,3.5
30219,163.0,162.0,4.0
30220,153.0,162.0,2.5
30221,151.0,162.0,4.0
30222,164.0,162.0,3.0
30223,148.0,162.0,3.0
30224,158.0,162.0,4.0
30225,153.0,162.0,3.0
30226,145.0,162.0,3.5
30227,152.0,162.0,4.0
30228,161.0,162.0,4.0
30229,152.0,162.0,3.5
30230,161.0,162.0,4.5
30231,152.0,162.0,3.0
30232,157.0,162.0,4.0
30233,132.0,162.0,2.0
30234,150.0,162.0,3.0
30235,164.0,162.0,4.0
30236,156.0,162.0,4.5
30237,160.0,162.0,4.0
30238,159.0,162.0,5.0
30239,142.0,162.0,2.5
30240,143.0,162.0,2.5
30241,140.0,162.0,2.5
30242,150.0,162.0,3.0
30243,142.0,162.0,1.5
30244,155.0,162.0,4.0
30245,149.0,162.0,3.5
30246,149.0,162.0,3.0
30247,167.0,162.0,4.0
30248,154.0,162.0,3.0
30249,140.0,162.0,3.0
30250,156.0,162.0,3.5
30251,153.0,162.0,4.0
30252,154.0,162.0,5.0
30253,141.0,162.0,2.0
30254,149.0,162.0,4.0
30255,153.0,162.0,4.0
30256,144.0,162.0,2.5
30257,170.0,162.0,5.0
30258,159.0,162.0,2.5
30259,164.0,162.0,4.5
30260,155.0,162.0,4.0
30261,150.0,162.0,3.5
30262,166.0,162.0,6.0
30263,165.0,162.0,4.0
30264,151.0,162.0,3.0
30265,147.0,162.0,3.5
30266,150.0,162.0,3.0
30267,160.0,162.0,5.0
30268,147.0,162.0,4.0
30269,157.0,162.0,3.5
30270,154.0,162.0,5.0
30271,148.0,162.0,4.0
30272,146.0,162.0,3.0
30273,149.0,162.0,2.5
30274,159.0,162.0,4.0
30275,151.0,162.0,3.5
30276,156.0,162.0,3.5
30277,164.0,162.0,4.0
30278,168.0,162.0,4.0
30279,139.0,162.0,2.5
30280,152.0,162.0,2.0
30281,161.0,162.0,4.5
30282,157.0,162.0,4.0
30283,156.0,162.0,4.0
30284,146.0,162.0,3.5
30285,150.0,162.0,3.0
30286,157.0,162.0,4.0
30287,168.0,162.0,3.5
30288,156.0,162.0,5.0
30289,142.0,162.0,2.5
30290,151.0,162.0,3.0
30291,156.0,162.0,4.0
30292,141.0,162.0,2.0
30293,156.0,162.0,4.0
30294,144.0,162.0,2.5
30295,146.0,162.0,2.0
30296,143.0,162.0,2.5
30297,147.0,162.0,3.5
30298,147.0,162.0,3.0
30299,146.0,162.0,3.0
30300,151.0,162.0,3.0
30301,154.0,162.0,3.5
30302,152.0,162.0,3.0
30303,146.0,162.0,2.5
30304,142.0,162.0,3.0
30305,157.0,162.0,4.0
30306,156.0,162.0,4.0
30307,150.0,162.0,2.5
30308,166.0,162.0,3.5
30309,144.0,162.0,2.5
30310,158.0,162.0,3.5
30311,151.0,162.0,3.0
30312,155.0,162.0,2.5
30313,136.0,162.0,1.0
30314,150.0,162.0,3.0
30315,156.0,162.0,3.0
30316,161.0,162.0,4.0
30317,150.0,162.0,3.0
30318,146.0,162.0,2.5
30319,130.0,162.0,1.5
30320,151.0,162.0,3.5
30321,147.0,162.0,3.0
30322,156.0,162.0,5.5
30323,164.0,162.0,5.0
30324,161.0,162.0,4.5
30325,164.0,162.0,5.0
30326,149.0,162.0,3.5
30327,147.0,162.0,3.5
30328,152.0,162.0,3.5
30329,155.0,162.0,3.5
30330,156.0,162.0,4.0
30331,161.0,162.0,4.0
30332,149.0,162.0,3.5
30333,150.0,162.0,3.0
30334,156.0,162.0,3.5
30335,154.0,162.0,4.0
30336,154.0,162.0,3.5
30337,158.0,162.0,4.0
30338,159.0,162.0,4.0
30339,160.0,162.0,4.5
30340,150.0,162.0,3.0
30341,146.0,162.0,3.0
30342,159.0,162.0,3.5
30343,148.0,162.0,3.5
30344,157.0,162.0,4.0
30345,149.0,162.0,3.0
30346,159.0,162.0,3.0
30347,154.0,162.0,4.0
30348,153.0,162.0,5.0
30349,154.0,162.0,4.0
30350,161.0,162.0,4.5
30351,152.0,162.0,3.5
30352,151.0,162.0,4.5
30353,149.0,162.0,3.5
30354,155.0,162.0,4.0
30355,153.0,162.0,1.5
30356,160.0,162.0,2.5
30357,138.0,162.0,1.5
30358,149.0,162.0,3.0
30359,155.0,162.0,3.0
30360,157.0,162.0,3.0
30361,149.0,162.0,3.0
30362,159.0,162.0,4.5
30363,139.0,162.0,2.5
30364,147.0,162.0,2.0
30365,155.0,162.0,3.0
30366,144.0,162.0,2.5
30367,150.0,162.0,3.0
30368,151.0,162.0,4.0
30369,143.0,162.0,3.0
30370,156.0,162.0,3.5
30371,168.0,162.0,6.0
30372,130.0,162.0,1.0
30373,147.0,162.0,3.0
30374,155.0,162.0,2.5
30375,132.0,162.0,3.0
30376,156.0,162.0,3.5
30377,134.0,162.0,2.5
30378,154.0,162.0,3.0
30379,151.0,162.0,3.5
30380,154.0,162.0,3.0
30381,164.0,162.0,4.0
30382,149.0,162.0,3.0
30383,152.0,162.0,3.0
30384,142.0,162.0,3.0
30385,146.0,162.0,3.0
30386,145.0,162.0,3.0
30387,167.0,162.0,5.0
30388,159.0,162.0,5.0
30389,153.0,162.0,4.0
30390,138.0,162.0,2.0
30391,156.0,162.0,3.5
30392,132.0,162.0,3.0
30393,165.0,162.0,4.0
30394,162.0,162.0,4.5
30395,141.0,162.0,3.0
30396,142.0,162.0,2.0
30397,149.0,162.0,3.0
30398,158.0,162.0,4.0
30399,159.0,162.0,4.5
30400,152.0,162.0,3.0
30401,149.0,162.0,3.0
30402,149.0,162.0,3.5
30403,149.0,162.0,3.0
30404,155.0,162.0,4.0
30405,144.0,162.0,3.0
30406,162.0,162.0,4.0
30407,155.0,162.0,4.5
30408,159.0,162.0,4.0
30409,157.0,162.0,4.0
30410,149.0,162.0,3.0
30411,150.0,162.0,3.0
30412,152.0,162.0,2.0
30413,152.0,162.0,3.0
30414,147.0,162.0,3.0
30415,143.0,162.0,3.0
30416,157.0,162.0,2.0
30417,157.0,162.0,5.5
30418,151.0,162.0,4.0
30419,151.0,162.0,4.0
30420,162.0,162.0,4.0
30421,154.0,162.0,4.0
30422,147.0,162.0,3.0
30423,157.0,162.0,3.5
30424,156.0,162.0,3.5
30425,157.0,162.0,4.5
30426,167.0,162.0,5.0
30427,159.0,162.0,3.5
30428,146.0,162.0,3.0
30429,165.0,162.0,3.5
30430,149.0,162.0,4.0
30431,153.0,162.0,4.0
30432,154.0,162.0,4.0
30433,157.0,162.0,4.0
30434,157.0,162.0,3.5
30435,156.0,162.0,4.5
30436,165.0,162.0,4.0
30437,163.0,162.0,4.5
30438,146.0,162.0,3.0
30439,157.0,162.0,5.5
30440,162.0,162.0,4.0
30441,161.0,162.0,4.0
30442,166.0,162.0,1.5
30443,152.0,162.0,4.5
30444,152.0,162.0,4.0
30445,144.0,162.0,3.5
30446,154.0,162.0,4.0
30447,158.0,162.0,3.0
30448,151.0,162.0,3.0
30449,164.0,162.0,3.0
30450,132.0,162.0,3.0
30451,156.0,162.0,3.0
30452,158.0,162.0,4.0
30453,140.0,162.0,1.5
30454,156.0,162.0,3.0
30455,148.0,162.0,3.0
30456,148.0,162.0,4.0
30457,158.0,162.0,4.0
30458,135.0,162.0,4.0
30459,147.0,162.0,2.5
30460,154.0,162.0,3.5
30461,166.0,162.0,4.0
30462,148.0,162.0,3.5
30463,158.0,162.0,5.0
30464,143.0,162.0,3.5
30465,161.0,162.0,4.0
30466,149.0,162.0,3.0
30467,152.0,162.0,3.0
30468,170.0,162.0,4.5
30469,152.0,162.0,4.0
30470,153.0,162.0,3.0
30471,162.0,162.0,4.0
30472,162.0,162.0,4.0
30473,149.0,162.0,2.5
30474,164.0,162.0,4.5
30475,141.0,162.0,3.5
30476,161.0,162.0,3.5
30477,158.0,162.0,3.0
30478,150.0,162.0,3.0
30479,164.0,162.0,5.0
30480,155.0,162.0,3.5
30481,151.0,162.0,3.5
30482,154.0,162.0,4.0
30483,151.0,162.0,3.0
30484,152.0,162.0,3.0
30485,150.0,162.0,3.0
30486,170.0,162.0,3.5
30487,151.0,162.0,3.0
30488,157.0,162.0,4.0
30489,155.0,162.0,4.5
30490,157.0,162.0,4.0
30491,150.0,162.0,3.5
30492,163.0,162.0,3.5
30493,152.0,162.0,3.5
30494,157.0,162.0,4.0
30495,142.0,162.0,3.0
30496,159.0,162.0,3.0
30497,153.0,162.0,3.0
30498,130.0,162.0,2.0
30499,146.0,162.0,3.0
30500,161.0,162.0,3.0
30501,148.0,162.0,3.0
30502,162.0,162.0,3.5
30503,157.0,162.0,3.0
30504,164.0,162.0,5.0
30505,144.0,162.0,2.5
30506,154.0,162.0,4.0
30507,153.0,162.0,4.0
30508,159.0,162.0,3.5
30509,154.0,162.0,2.0
30510,157.0,162.0,3.5
30511,149.0,162.0,3.0
30512,161.0,162.0,4.5
30513,152.0,162.0,3.5
30514,159.0,162.0,4.0
30515,149.0,162.0,3.0
30516,144.0,162.0,3.5
30517,137.0,162.0,2.0
30518,138.0,162.0,3.0
30519,138.0,162.0,2.5
30520,150.0,162.0,3.0
30521,156.0,162.0,4.5
30522,163.0,162.0,4.0
30523,152.0,162.0,4.0
30524,167.0,162.0,4.0
30525,153.0,162.0,3.5
30526,152.0,162.0,3.5
30527,163.0,162.0,4.0
30528,154.0,162.0,3.0
30529,153.0,162.0,3.0
30530,161.0,162.0,4.0
30531,164.0,162.0,4.5
30532,149.0,162.0,3.0
30533,151.0,162.0,4.0
30534,147.0,162.0,2.0
30535,149.0,162.0,3.5
30536,159.0,162.0,4.0
30537,154.0,162.0,4.0
30538,150.0,162.0,3.0
30539,146.0,162.0,3.0
30540,146.0,162.0,2.5
30541,144.0,162.0,4.0
30542,159.0,162.0,4.0
30543,160.0,162.0,4.0
30544,166.0,162.0,5.5
30545,142.0,162.0,2.5
30546,156.0,162.0,4.0
30547,168.0,162.0,4.0
30548,162.0,162.0,5.0
30549,162.0,162.0,4.0
30550,139.0,162.0,3.0
30551,136.0,162.0,2.5
30552,163.0,162.0,4.5
30553,144.0,162.0,2.0
30554,138.0,162.0,3.5
30555,148.0,162.0,2.5
30556,155.0,162.0,4.0
30557,159.0,162.0,4.0
30558,157.0,162.0,5.0
30559,138.0,162.0,3.5
30560,148.0,162.0,4.0
30561,170.0,162.0,5.0
30562,158.0,162.0,3.0
30563,157.0,162.0,4.0
30564,154.0,162.0,3.5
30565,143.0,162.0,3.0
30566,147.0,162.0,3.5
30567,152.0,162.0,4.0
30568,156.0,162.0,4.0
30569,161.0,162.0,4.5
30570,150.0,162.0,3.0
30571,161.0,162.0,4.5
30572,157.0,162.0,4.0
30573,149.0,162.0,3.0
30574,164.0,162.0,2.0
30575,159.0,162.0,4.0
30576,141.0,162.0,3.0
30577,166.0,162.0,3.5
30578,158.0,162.0,3.0
30579,159.0,162.0,5.5
30580,155.0,162.0,5.0
30581,148.0,162.0,3.0
30582,157.0,162.0,3.5
30583,166.0,162.0,4.0
30584,153.0,162.0,4.0
30585,141.0,162.0,3.0
30586,154.0,162.0,3.0
30587,156.0,162.0,4.0
30588,151.0,162.0,3.5
30589,156.0,162.0,4.0
30590,163.0,162.0,5.0
30591,152.0,162.0,2.5
30592,155.0,162.0,3.5
30593,151.0,162.0,4.0
30594,153.0,162.0,4.5
30595,150.0,162.0,3.0
30596,161.0,162.0,4.5
30597,138.0,162.0,1.5
30598,152.0,162.0,3.0
30599,135.0,162.0,3.0
30600,155.0,162.0,4.0
30601,153.0,162.0,3.0
30602,150.0,162.0,3.0
30603,144.0,162.0,2.5
30604,168.0,162.0,3.0
30605,162.0,162.0,4.0
30606,142.0,162.0,2.5
30607,150.0,162.0,4.0
30608,164.0,162.0,5.0
30609,153.0,162.0,3.0
30610,148.0,162.0,3.5
30611,152.0,162.0,3.5
30612,140.0,162.0,2.0
30613,156.0,162.0,3.5
30614,163.0,162.0,4.5
30615,146.0,162.0,4.0
30616,149.0,162.0,2.0
30617,157.0,162.0,5.0
30618,144.0,162.0,2.0
30619,159.0,162.0,4.5
30620,149.0,162.0,3.0
30621,157.0,162.0,4.0
30622,154.0,162.0,3.0
30623,143.0,162.0,3.5
30624,149.0,162.0,2.0
30625,143.0,162.0,3.0
30626,162.0,162.0,4.0
30627,144.0,162.0,1.0
30628,154.0,162.0,3.5
30629,147.0,162.0,3.0
30630,158.0,162.0,4.5
30631,138.0,162.0,2.0
30632,147.0,162.0,3.0
30633,161.0,162.0,5.0
30634,155.0,162.0,3.0
30635,140.0,162.0,3.0
30636,150.0,162.0,2.5
30637,150.0,162.0,3.5
30638,153.0,162.0,3.0
30639,149.0,162.0,1.5
30640,147.0,162.0,2.0
30641,142.0,162.0,2.0
30642,135.0,162.0,2.5
30643,154.0,162.0,4.0
30644,135.0,162.0,3.5
30645,145.0,162.0,3.5
30646,153.0,162.0,3.5
30647,154.0,162.0,4.0
30648,158.0,162.0,4.0
30649,153.0,162.0,3.0
30650,160.0,162.0,4.0
30651,163.0,162.0,4.5
30652,157.0,162.0,4.5
30653,156.0,162.0,3.0
30654,151.0,162.0,4.0
30655,159.0,162.0,4.0
30656,148.0,162.0,3.5
30657,148.0,162.0,3.5
30658,140.0,162.0,3.0
30659,168.0,162.0,6.0
30660,166.0,162.0,4.0
30661,149.0,162.0,2.0
30662,170.0,162.0,5.5
30663,161.0,162.0,4.5
30664,151.0,162.0,4.0
30665,148.0,162.0,2.0
30666,144.0,162.0,2.5
30667,151.0,162.0,5.0
30668,159.0,162.0,4.5
30669,158.0,162.0,4.5
30670,158.0,162.0,3.5
30671,143.0,162.0,3.5
30672,153.0,162.0,3.5
30673,162.0,162.0,4.0
30674,151.0,162.0,3.5
30675,142.0,162.0,2.5
30676,149.0,162.0,5.0
30677,159.0,162.0,4.0
30678,148.0,162.0,4.0
30679,135.0,162.0,2.5
30680,146.0,162.0,2.5
30681,159.0,162.0,4.0
30682,144.0,162.0,3.0
30683,156.0,162.0,5.0
30684,148.0,162.0,3.0
30685,155.0,162.0,3.0
30686,158.0,162.0,4.5
30687,146.0,162.0,2.5
30688,150.0,162.0,3.5
30689,155.0,162.0,3.0
30690,150.0,162.0,3.0
30691,152.0,162.0,3.5
30692,161.0,162.0,3.5
30693,153.0,162.0,3.0
30694,152.0,162.0,3.0
30695,154.0,162.0,3.5
30696,162.0,162.0,5.0
30697,159.0,162.0,4.0
30698,161.0,162.0,4.5
30699,138.0,162.0,3.0
30700,140.0,162.0,1.5
30701,152.0,162.0,3.5
30702,148.0,162.0,3.0
30703,152.0,162.0,3.0
30704,157.0,162.0,4.5
30705,161.0,162.0,4.5
30706,140.0,162.0,2.5
30707,157.0,162.0,4.0
30708,165.0,162.0,5.0
30709,163.0,162.0,6.0
30710,136.0,162.0,3.0
30711,152.0,162.0,4.0
30712,152.0,162.0,3.0
30713,165.0,162.0,4.5
30714,140.0,162.0,2.5
30715,138.0,162.0,2.5
30716,153.0,162.0,3.5
30717,155.0,162.0,4.0
30718,158.0,162.0,2.0
30719,149.0,162.0,3.0
30720,158.0,162.0,4.0
30721,155.0,162.0,4.0
30722,155.0,162.0,4.0
30723,150.0,162.0,2.0
30724,155.0,162.0,4.5
30725,154.0,162.0,3.0
30726,146.0,162.0,4.0
30727,149.0,162.0,3.0
30728,141.0,162.0,2.5
30729,146.0,162.0,3.5
30730,152.0,162.0,4.0
30731,154.0,162.0,4.0
30732,161.0,162.0,5.0
30733,159.0,162.0,4.0
30734,146.0,162.0,5.0
30735,148.0,162.0,3.0
30736,156.0,162.0,4.0
30737,144.0,162.0,4.0
30738,162.0,162.0,5.0
30739,168.0,162.0,4.5
30740,164.0,162.0,5.0
30741,164.0,162.0,2.5
30742,142.0,162.0,2.0
30743,157.0,162.0,4.0
30744,142.0,162.0,2.0
30745,155.0,162.0,2.5
30746,161.0,162.0,4.5
30747,159.0,162.0,4.5
30748,148.0,162.0,3.5
30749,142.0,162.0,3.0
30750,154.0,162.0,4.0
30751,155.0,162.0,4.5
30752,163.0,162.0,4.5
30753,149.0,162.0,2.5
30754,154.0,162.0,4.0
30755,148.0,162.0,3.0
30756,148.0,162.0,3.0
30757,142.0,162.0,3.0
30758,161.0,162.0,4.0
30759,140.0,162.0,1.5
30760,140.0,162.0,2.0
30761,153.0,162.0,3.0
30762,149.0,162.0,4.0
30763,159.0,162.0,3.5
30764,153.0,162.0,4.0
30765,154.0,162.0,4.0
30766,157.0,162.0,4.0
30767,143.0,162.0,3.0
30768,149.0,162.0,4.0
30769,161.0,162.0,4.0
30770,142.0,162.0,3.0
30771,142.0,162.0,3.0
30772,154.0,162.0,4.0
30773,152.0,162.0,4.0
30774,148.0,162.0,4.0
30775,153.0,162.0,4.0
30776,149.0,162.0,3.0
30777,154.0,162.0,3.5
30778,155.0,162.0,4.5
30779,152.0,162.0,3.0
30780,147.0,162.0,3.0
30781,152.0,162.0,3.5
30782,142.0,162.0,3.5
30783,155.0,162.0,3.5
30784,152.0,162.0,3.0
30785,142.0,162.0,3.0
30786,137.0,162.0,2.5
30787,154.0,162.0,3.0
30788,149.0,162.0,3.0
30789,156.0,162.0,4.0
30790,154.0,162.0,4.0
30791,149.0,162.0,3.0
30792,151.0,162.0,1.0
30793,153.0,162.0,3.5
30794,159.0,162.0,5.0
30795,147.0,162.0,2.5
30796,141.0,162.0,2.0
30797,148.0,162.0,3.0
30798,152.0,162.0,3.5
30799,144.0,162.0,4.0
30800,148.0,162.0,3.0
30801,155.0,162.0,4.5
30802,139.0,162.0,2.5
30803,161.0,162.0,4.5
30804,170.0,162.0,4.5
30805,132.0,162.0,1.5
30806,148.0,162.0,2.5
30807,161.0,162.0,5.0
30808,162.0,162.0,5.0
30809,152.0,162.0,4.0
30810,158.0,162.0,4.0
30811,158.0,162.0,4.5
30812,150.0,162.0,3.5
30813,155.0,162.0,3.5
30814,151.0,162.0,3.0
30815,151.0,162.0,4.5
30816,148.0,162.0,3.0
30817,147.0,162.0,3.5
30818,163.0,162.0,3.5
30819,151.0,162.0,4.0
30820,147.0,162.0,3.5
30821,157.0,162.0,4.0
30822,132.0,162.0,1.0
30823,163.0,162.0,3.5
30824,155.0,162.0,4.0
30825,153.0,162.0,3.5
30826,142.0,162.0,1.0
30827,150.0,162.0,4.0
30828,155.0,162.0,4.0
30829,166.0,162.0,5.0
30830,144.0,162.0,1.5
30831,144.0,162.0,2.0
30832,162.0,162.0,4.0
30833,140.0,162.0,2.5
30834,150.0,162.0,4.0
30835,159.0,162.0,4.5
30836,147.0,162.0,2.5
30837,161.0,162.0,5.0
30838,136.0,162.0,3.0
30839,141.0,162.0,2.5
30840,151.0,162.0,3.5
30841,152.0,162.0,3.0
30842,152.0,162.0,3.5
30843,149.0,162.0,3.0
30844,141.0,162.0,2.0
30845,148.0,162.0,3.0
30846,152.0,162.0,4.0
30847,151.0,162.0,3.0
30848,149.0,162.0,4.0
30849,164.0,162.0,3.0
30850,148.0,162.0,3.5
30851,170.0,162.0,5.0
30852,156.0,162.0,3.0
30853,157.0,162.0,4.5
30854,158.0,162.0,5.0
30855,151.0,162.0,3.5
30856,156.0,162.0,4.5
30857,157.0,162.0,4.0
30858,156.0,162.0,4.0
30859,170.0,162.0,5.0
30860,163.0,162.0,4.5
30861,146.0,162.0,3.0
30862,159.0,162.0,4.5
30863,153.0,162.0,2.0
30864,150.0,162.0,3.5
30865,134.0,162.0,2.0
30866,144.0,162.0,3.0
30867,159.0,162.0,3.0
30868,162.0,162.0,4.5
30869,142.0,162.0,3.0
30870,137.0,162.0,3.0
30871,142.0,162.0,3.0
30872,142.0,162.0,2.5
30873,154.0,162.0,3.5
30874,154.0,162.0,3.5
30875,168.0,162.0,4.5
30876,154.0,162.0,3.0
30877,149.0,162.0,3.5
30878,159.0,162.0,4.0
30879,158.0,162.0,4.0
30880,139.0,162.0,2.5
30881,170.0,162.0,6.0
30882,150.0,162.0,4.0
30883,151.0,162.0,4.0
30884,147.0,162.0,2.5
30885,166.0,162.0,4.0
30886,157.0,162.0,4.0
30887,163.0,162.0,5.0
30888,156.0,162.0,3.5
30889,154.0,162.0,3.5
30890,152.0,162.0,4.0
30891,166.0,162.0,4.0
30892,151.0,162.0,3.0
30893,138.0,162.0,2.0
30894,144.0,162.0,3.0
30895,147.0,162.0,3.0
30896,138.0,162.0,2.0
30897,147.0,162.0,3.0
30898,157.0,162.0,3.5
30899,152.0,162.0,4.0
30900,151.0,162.0,4.0
30901,157.0,162.0,4.0
30902,147.0,162.0,2.5
30903,156.0,162.0,4.0
30904,155.0,162.0,3.0
30905,147.0,162.0,3.0
30906,146.0,162.0,3.5
30907,154.0,162.0,2.0
30908,151.0,162.0,3.5
30909,159.0,162.0,3.5
30910,170.0,162.0,3.5
30911,136.0,162.0,3.0
30912,152.0,162.0,3.5
30913,165.0,162.0,6.0
30914,151.0,162.0,3.0
30915,167.0,162.0,5.5
30916,149.0,162.0,3.0
30917,153.0,162.0,2.5
30918,142.0,162.0,2.5
30919,151.0,162.0,3.5
30920,154.0,162.0,3.5
30921,143.0,162.0,3.0
30922,147.0,162.0,3.0
30923,156.0,162.0,3.5
30924,154.0,162.0,4.0
30925,138.0,162.0,2.0
30926,162.0,162.0,4.0
30927,154.0,162.0,5.0
30928,145.0,162.0,3.0
30929,159.0,162.0,5.0
